,APOGEE_ID,RA,DEC,VHELIO,VERR,VSCATTER,NVISITS,SNR,Hmag
183,2M01355118+3019287,23.963256,30.324657,-22.343265533447266,0.2585101425647735,22.59629249572754,8,403.9251708984375,10.734000205993652
184,2M01355182+3126210,23.965943,31.439171,-14.772008895874023,0.0448383502662181,0.091442659497261,3,125.88682556152344,12.156000137329102
185,2M01355420+3035499,23.975869,30.597214,-0.0772114098072052,0.0299939773976802,0.1131393313407898,4,231.7346343994141,11.20199966430664
186,2M01355428+2943136,23.976186,29.720461,24.825929641723636,0.1268942356109619,0.1918462812900543,12,52.27794647216797,14.324000358581545
187,2M01355742+3019220,23.989284,30.322783,24.07141494750977,0.0310810767114162,0.097214750945568,3,323.1872863769531,10.144000053405762
188,2M01355943+3042163,23.99763,30.704533,18.6520938873291,0.0387310124933719,0.0219294037669897,3,127.22053527832033,12.109999656677246
189,2M01360071+3148048,24.002961,31.801348,9.427706718444824,0.0210082158446311,0.0583863668143749,3,1133.81201171875,7.327000141143799
190,2M01360177+3022027,24.007386,30.367435,-50.36246109008789,0.0525283813476562,1.9018384218215945,3,128.26284790039062,11.628999710083008
191,2M01360196+3012540,24.008203,30.215014,-49.27458190917969,0.0344755463302135,0.0297676715999841,3,147.67745971679688,11.94499969482422
192,2M01360248+3050403,24.01037,30.844549,-16.997940063476562,0.0369205176830291,0.0517393387854099,6,328.08038330078125,10.869000434875488
193,2M01360588+2931519,24.024517,29.531107,-3.46281099319458,0.1930939704179763,13.386346817016602,3,99.49750518798828,11.935999870300291
194,2M01360682+3137288,24.028423,31.624678,-35.025474548339844,0.1520576030015945,0.2787808775901794,12,61.485618591308594,14.326000213623049
195,2M01360970+3001457,24.040429,30.029364,-5.091972827911377,0.0289282463490962,0.3290202617645263,3,260.2567138671875,10.592000007629396
196,2M01361389+3016455,24.057911,30.279314,-16.228355407714844,0.0762440487742424,11.522072792053224,13,881.1776123046875,9.579999923706056
197,2M01361774+2940545,24.073927,29.681814,14.779035568237305,0.2178173214197158,0.0,1,14.709023475646973,9.911999702453612
198,2M01361786+3142264,24.07444,31.707348,-24.424043655395508,0.0340045988559722,0.0808500051498413,4,148.4606170654297,11.866999626159668
199,2M01362225+3120590,24.092711,31.349747,-1.479633927345276,0.0342235974967479,0.0513372421264648,4,188.7617950439453,11.45199966430664
200,2M01362314+3040167,24.096433,30.671316,-18.681625366210938,0.0795972719788551,0.6501439213752747,13,981.3765869140624,9.447999954223633
201,2M01362416+3003072,24.100689,30.052,40.58963394165039,0.2857450842857361,0.3692723214626312,12,43.96609878540039,14.329999923706056
202,2M01362688+3037168,24.112036,30.621353,4.084263801574707,0.0670350193977356,0.0132012777030467,3,132.1205596923828,11.99899959564209
203,2M01362822+3118068,24.117617,31.301908,-33.259395599365234,0.0222446341067552,0.0583415254950523,4,876.7053833007812,8.373000144958496
204,2M01363014+3101297,24.125586,31.024923,-23.57609748840332,0.0239076204597949,0.0248277448117733,3,338.31085205078125,10.326000213623049
205,2M01363035+3126580,24.126463,31.449451,-23.27224922180176,0.2367176115512848,0.5890672206878662,10,54.99678802490234,14.30799961090088
206,2M01363424+3133482,24.142708,31.563389,0.1343594640493393,0.2588934600353241,0.6652601957321167,12,58.51065826416016,14.314000129699709
207,2M01363882+3109341,24.161777,31.159479,99999.9,0.0,0.0,0,0.0,14.326000213623049
208,2M01363926+3139106,24.163603,31.652958,-2.891762971878052,0.0275049656629562,0.0677536502480506,4,453.03717041015625,9.760000228881836
209,2M01363970+3041050,24.165424,30.684736,5.517050743103027,0.0544350557029247,0.089725874364376,3,109.72233581542967,11.710000038146973
210,2M01364091+2929168,24.17046,29.488008,-19.30849266052246,0.0364664830267429,0.0521664284169673,4,122.58866119384766,11.840999603271484
211,2M01364195+2936326,24.174829,29.609076,0.0891875475645065,0.2826362550258636,0.7911449670791626,12,42.3601188659668,14.31999969482422
212,2M01364329+3119250,24.180395,31.32362,-0.183587372303009,0.0415858216583728,13.09178352355957,4,179.62332153320312,11.666999816894531
213,2M01364505+3100441,24.187747,31.012262,-36.40227890014648,0.2221123874187469,0.3319249749183655,10,51.75676727294922,14.300999641418455
